"k","b1","b2","b3","b4"
0.45822561869105016,"1.0883513981428191e-16","1.0418513456319267e-16","-1.0897320062030217e-16","-1.0570776727504943e-16"
0.463374221148253,"1.190386664791519e-16","9.977655155365462e-17","-1.0738912409282925e-16","-1.1391547240220998e-16"
0.46852282360545583,"1.313562718078654e-16","9.342063165831588e-17","-1.0530469576484578e-16","-1.2310966455217488e-16"
0.47367142606265866,"1.4653348952287052e-16","1.2017056575328132e-16","-1.4034137112038027e-16","-1.3333952017182707e-16"
0.4788200285198615,"1.1048228217238517e-16","4.668658347522929e-17","-1.0336948933789594e-16","-9.641074320479541e-17"
0.4839686309770642,"1.2721207029706872e-16","1.0028165586845089e-16","-9.934728693040749e-17","-1.0465376592381087e-16"
0.48911723343426705,"1.5011592351376885e-16","7.500533956442982e-17","-1.3039118923250906e-16","-2.4701803709314574e-17"
0.4942658358914699,"1.836133066792411e-16","3.6231016220357566e-17","-1.9364693882049326e-16","-2.5338179280618312e-17"
0.4994144383486727,"1.189599557924229e-16","-1.3085841120623006e-17","-1.23566605826757e-16","3.912248727123637e-17"
0.5045630408058756,"1.0466464160724137e-16","-1.996522853477531e-17","-1.0358603058190411e-16","3.11788177759137e-17"
0.5097116432630784,"0.0","0.0","0.0","0.0"
0.5148602457202812,"0.0","0.0","0.0","0.0"
0.5148602457202812,"0.0","0.0","0.0","0.0"
0.5193190662422058,"0.5398739618681426","-0.3348681624060684","-0.5398739618681424","0.33486816240606815"
0.5237778867641304,"0.6147907938225265","-0.2032033946861207","-0.6147907938225264","0.20320339468612048"
0.528236707286055,"0.6748165603527599","-0.056350883757300796","-0.6748165603527599","0.056350883757300296"
0.5326955278079796,"0.7228413813130419","0.09742597313733575","-0.7228413813130415","-0.097425973137336"
0.5371543483299042,"0.7613963624444537","0.24751449044540225","-0.7613963624444539","-0.24751449044540252"
0.5416131688518288,"0.7925449071028857","0.3843070764769517","-0.7925449071028856","-0.3843070764769517"
0.5460719893737533,"0.8179084173609941","0.5019288174477318","-0.8179084173609942","-0.5019288174477318"
0.5505308098956779,"0.838738445138131","0.5987773120083422","-0.8387384451381312","-0.5987773120083422"
0.5549896304176025,"0.8559944043461657","0.6763165394974383","-0.8559944043461659","-0.6763165394974382"
0.5594484509395271,"0.8704114502056273","0.7374644163592246","-0.8704114502056273","-0.7374644163592246"
0.5639072714614517,"0.8825548414034827","0.7854190654385209","-0.882554841403483","-0.7854190654385208"
0.5683660919833763,"0.8928616934400192","0.8230613822208738","-0.8928616934400191","-0.823061382220874"
0.5728249125053009,"0.9016723984928116","0.8527555785121756","-0.9016723984928121","-0.8527555785121756"
0.5772837330272255,"0.9092540594598335","0.8763509061359731","-0.9092540594598336","-0.8763509061359731"
0.58174255354915,"0.9158179287956737","0.8952593513136105","-0.9158179287956736","-0.8952593513136106"
0.5862013740710746,"0.9215324087607759","0.9105478112710765","-0.9215324087607761","-0.9105478112710763"
0.5906601945929992,"0.9265327834736475","0.9230205194299579","-0.9265327834736474","-0.9230205194299578"
0.5951190151149238,"0.9309285456584392","0.9332851978853671","-0.9309285456584391","-0.9332851978853672"
0.5995778356368484,"0.9348089485445966","0.9418035159879237","-0.9348089485445965","-0.9418035159879238"
0.604036656158773,"0.9382472422246723","0.9489286322445314","-0.9382472422246724","-0.9489286322445313"
0.6084954766806976,"0.9413039293802369","0.9549328154483407","-0.9413039293802365","-0.9549328154483407"
0.6129542972026222,"0.9440292853668601","0.9600276983451734","-0.9440292853668604","-0.9600276983451733"
0.6174131177245468,"0.946465322713828","0.9643791478954953","-0.9464653227138278","-0.9643791478954947"
0.6218719382464714,"0.948647333112528","0.9681182276358662","-0.9486473331125276","-0.9681182276358663"
0.626330758768396,"0.9506051058497517","0.9713493258458499","-0.9506051058497517","-0.9713493258458499"
0.6307895792903205,"0.9523638967457148","0.9741562230732179","-0.9523638967457153","-0.9741562230732178"
0.6352483998122451,"0.9539452033875371","0.9766066545266456","-0.9539452033875375","-0.9766066545266462"
0.6397072203341697,"0.9553673889619505","0.9787557666032183","-0.955367388961951","-0.9787557666032185"
0.6441660408560943,"0.9566461869716608","0.9806487554939645","-0.956646186971661","-0.9806487554939645"
0.6486248613780189,"0.9577951116285782","0.9823228965595364","-0.9577951116285781","-0.982322896559536"
0.6530836818999435,"0.9588257930798484","0.9838091166299661","-0.9588257930798483","-0.983809116629966"
0.6575425024218681,"0.9597482523529011","0.985133220885992","-0.9597482523529011","-0.985133220885992"
0.6620013229437927,"0.9605711276508889","0.9863168568220466","-0.960571127650889","-0.9863168568220464"
0.6664601434657172,"0.9613018611325901","0.9873782766727691","-0.9613018611325894","-0.987378276672769"
0.6709189639876418,"0.9619468533822936","0.9883329442915181","-0.9619468533822932","-0.9883329442915185"
0.6753777845095664,"0.9625115912759258","0.9891940211745303","-0.9625115912759254","-0.9891940211745299"
0.679836605031491,"0.9630007537760945","0.9899727579811709","-0.9630007537760946","-0.989972757981171"
0.6842954255534156,"0.9634182992633352","0.9906788116964433","-0.9634182992633351","-0.9906788116964436"
0.6887542460753402,"0.9637675372752111","0.9913205039375184","-0.9637675372752115","-0.9913205039375185"
0.6932130665972648,"0.9640511869348053","0.9919050324067324","-0.9640511869348055","-0.9919050324067323"
0.6976718871191894,"0.964271423871546","0.9924386448400758","-0.9642714238715464","-0.9924386448400758"
0.702130707641114,"0.9644299170440629","0.9929267827757154","-0.9644299170440631","-0.9929267827757157"
0.7065895281630385,"0.9645278565463199","0.9933742009131907","-0.9645278565463201","-0.9933742009131908"
0.7110483486849631,"0.9645659731982389","0.9937850666342165","-0.9645659731982386","-0.9937850666342165"
0.7155071692068877,"0.9645445504771404","0.9941630433245692","-0.9645445504771404","-0.9941630433245695"
0.7199659897288123,"0.9644634291254474","0.9945113604093991","-0.9644634291254472","-0.9945113604093992"
0.7244248102507369,"0.9643220045634818","0.9948328724436508","-0.9643220045634815","-0.9948328724436507"
0.7288836307726615,"0.9641192170350674","0.9951301091492125","-0.9641192170350672","-0.9951301091492124"
0.7333424512945861,"0.9638535342094424","0.9954053179336171","-0.9638535342094428","-0.9954053179336178"
0.7378012718165107,"0.9635229257470335","0.995660500141019","-0.9635229257470335","-0.9956605001410188"
0.7422600923384353,"0.9631248290995261","0.9958974420588396","-0.963124829099526","-0.9958974420588396"
0.7467189128603599,"0.9626561055457237","0.9961177415208418","-0.9626561055457235","-0.9961177415208415"
0.7511777333822844,"0.9621129851513142","0.9963228307999582","-0.962112985151314","-0.996322830799958"
0.755636553904209,"0.9614909989674061","0.9965139963647873","-0.9614909989674063","-0.9965139963647871"
0.7600953744261336,"0.9607848963304311","0.9966923959764784","-0.9607848963304306","-0.9966923959764787"
0.7645541949480582,"0.9599885445701566","0.99685907352339","-0.9599885445701565","-0.9968590735233895"
0.7690130154699828,"0.959094807741688","0.9970149719258532","-0.9590948077416876","-0.9970149719258528"
0.7734718359919075,"0.9580954001302958","0.9971609443898798","-0.9580954001302957","-0.9971609443898797"
0.7779306565138321,"0.95698070918079","0.9972977642444802","-0.95698070918079","-0.9972977642444804"
0.7823894770357567,"0.9557395811043014","0.9974261335606864","-0.9557395811043017","-0.9974261335606862"
0.7868482975576813,"0.9543590606194097","0.9975466907199801","-0.9543590606194097","-0.9975466907199801"
0.7913071180796059,"0.9528240739632423","0.9976600170745048","-0.9528240739632423","-0.9976600170745047"
0.7957659386015304,"0.9511170412881879","0.9977666428202501","-0.9511170412881874","-0.9977666428202501"
0.800224759123455,"0.9492174006054099","0.997867052186656","-0.9492174006054104","-0.997867052186656"
