"k","b1","b2","b3","b4"
0.33980776217538544,"1.6046192152785466e-15","4.191091917959966e-14","-7.716050021144838e-15","-9.484600604903193e-16"
0.3449563646325882,"1.5890067039947553e-15","-1.8318679906315083e-14","-5.717648576819556e-14","-9.43689570931383e-16"
0.35010496708979105,"1.5872719805187785e-15","8.93729534823251e-15","-2.1815882433884326e-14","-1.1136924715771102e-15"
0.3552535695469938,"1.2437967322753707e-15","1.759703494030873e-14","-1.2601031329495527e-14","-1.1210650463500116e-15"
0.36040217200419655,"9.211381657436846e-16","-3.608224830031759e-15","1.2323475573339238e-14","-1.063819171642777e-15"
0.3655507744613994,"6.314393452555578e-16","2.503552920529728e-14","-1.915134717478395e-14","-9.475926987523309e-16"
0.3706993769186022,"1.2524703496552547e-15","1.1657341758564144e-15","-4.884981308350689e-15","-1.059482362952835e-15"
0.37584797937580505,"1.7486012637846216e-15","1.2212453270876722e-14","-1.8984813721090177e-14","-1.1171619185290638e-15"
0.3809965818330079,"1.2420620087993939e-15","9.992007221626409e-15","-6.994405055138486e-15","-1.115427195053087e-15"
0.3861451842902107,"4.562322741819003e-16","2.1094237467877974e-14","4.9404924595819466e-15","-1.2845627339608257e-15"
0.39129378674741355,"9.731798700229888e-16","7.93809462606987e-15","-6.827871601444713e-15","-9.48026379621325e-16"
0.3964423892046164,"5.048045315092509e-16","1.3156142841808105e-14","6.439293542825908e-15","-1.061650767297806e-15"
0.4015909916618192,"1.4259426972529354e-15","-9.880984919163893e-15","8.992806499463768e-15","-1.119764003743029e-15"
0.40673959411902205,"8.881784197001252e-16","-2.1649348980190553e-15","5.828670879282072e-15","-1.119764003743029e-15"
0.41188819657622483,"5.377642775528102e-16","2.831068712794149e-15","-3.552713678800501e-15","-1.1275702593849246e-15"
0.41703679903342766,"1.609823385706477e-15","-4.163336342344337e-15","-1.4988010832439613e-14","-1.0772632785815972e-15"
0.4221854014906304,"1.6080886622305002e-15","8.382183835919932e-15","-4.9960036108132044e-15","-9.593020822151743e-16"
0.42733400394783316,"1.2628786905111156e-15","9.048317650695026e-15","-8.326672684688674e-15","-9.818534874028728e-16"
0.432482606405036,"1.0824674490095276e-15","3.164135620181696e-15","-8.326672684688674e-16","-9.575673587391975e-16"
0.43763120886223883,"1.6132928326584306e-15","-1.6653345369377348e-15","-5.440092820663267e-15","-1.1483869410966463e-15"
0.44277981131944166,"1.5751289161869408e-15","-1.7763568394002505e-15","1.3877787807814457e-15","-1.2698175844150228e-15"
0.4479284137766445,"1.5959455978986625e-15","4.6629367034256575e-15","-4.773959005888173e-15","-8.118505867571457e-16"
0.45307701623384733,"1.169203622808368e-15","-4.3298697960381105e-15","1.1102230246251565e-16","-1.1102230246251565e-15"
0.45822561869105016,"8.847089727481716e-16","4.440892098500626e-16","5.551115123125783e-17","-1.5751289161869408e-15"
0.463374221148253,"8.049116928532385e-16","-2.1094237467877974e-15","-1.27675647831893e-15","-1.394717674685353e-15"
0.46852282360545583,"1.1032841307212493e-15","1.1102230246251565e-16","-2.220446049250313e-16","-1.4155343563970746e-15"
0.47367142606265866,"7.840950111415168e-16","-1.3877787807814457e-15","4.440892098500626e-16","-1.4155343563970746e-15"
0.4788200285198615,"9.575673587391975e-16","-1.3877787807814457e-15","1.1657341758564144e-15","-1.1379786002407855e-15"
0.4839686309770642,"8.534839501805891e-16","-5.551115123125783e-17","4.996003610813204e-16","-1.7486012637846216e-15"
0.48911723343426705,"1.1657341758564144e-15","-1.8318679906315083e-15","1.2212453270876722e-15","-1.6653345369377348e-15"
0.4942658358914699,"8.604228440844963e-16","-1.1657341758564144e-15","4.996003610813204e-16","-4.718447854656915e-16"
0.4994144383486727,"2.0816681711721685e-15","-1.1102230246251565e-15","2.275957200481571e-15","-2.3314683517128287e-15"
0.5045630408058756,"2.095545958979983e-15","-6.38378239159465e-16","8.326672684688674e-16","-8.326672684688674e-16"
0.5097116432630784,"2.9004576518332215e-15","1.3600232051658168e-15","-2.3869795029440866e-15","2.3869795029440866e-15"
0.5148602457202812,"1.0","-1.0","1.0","-1.0"
0.5148602457202812,"1.0","-1.0","1.0","-1.0"
0.5193190662422058,"2.4147350785597155e-15","1.6375789613221059e-15","1.887379141862766e-15","-1.8318679906315083e-15"
0.5237778867641304,"1.3600232051658168e-15","-4.996003610813204e-16","1.6653345369377348e-15","-1.3877787807814457e-15"
0.528236707286055,"1.1102230246251565e-15","-1.6653345369377348e-15","8.326672684688674e-16","-9.43689570931383e-16"
0.5326955278079796,"8.743006318923108e-16","-1.2212453270876722e-15","1.3877787807814457e-15","-9.71445146547012e-16"
0.5371543483299042,"8.465450562766819e-16","-7.771561172376096e-16","1.1657341758564144e-15","-1.0269562977782698e-15"
0.5416131688518288,"2.067790383364354e-15","-1.2212453270876722e-15","9.43689570931383e-16","-1.0824674490095276e-15"
0.5460719893737533,"1.3461454173580023e-15","-7.216449660063518e-16","4.440892098500626e-16","-1.1796119636642288e-15"
0.5505308098956779,"1.1171619185290638e-15","-6.106226635438361e-16","9.43689570931383e-16","-1.5265566588595902e-15"
0.5549896304176025,"1.1171619185290638e-15","-1.5543122344752192e-15","1.0547118733938987e-15","-7.91033905045424e-16"
0.5594484509395271,"5.204170427930421e-16","3.3306690738754696e-16","7.771561172376096e-16","-8.187894806610529e-16"
0.5639072714614517,"1.169203622808368e-15","0.0","-4.440892098500626e-16","-1.1310397063368782e-15"
0.5683660919833763,"1.6826817716975029e-15","1.3877787807814457e-15","4.440892098500626e-16","-1.124100812432971e-15"
0.5728249125053009,"1.9532986339498848e-15","-7.771561172376096e-16","-4.107825191113079e-15","-8.326672684688674e-16"
0.5772837330272255,"9.922618282587337e-16","-2.942091015256665e-15","4.773959005888173e-15","-1.1032841307212493e-15"
0.58174255354915,"9.679756995950584e-16","-2.7200464103316335e-15","3.164135620181696e-15","-9.506284648352903e-16"
0.5862013740710746,"1.932481952238163e-15","-1.1102230246251565e-15","2.6645352591003757e-15","-1.2975731600306517e-15"
0.5906601945929992,"2.8449465006019636e-16","-1.1102230246251565e-16","5.551115123125783e-17","-1.3461454173580023e-15"
0.5951190151149238,"1.0998146837692957e-15","2.7200464103316335e-15","-3.219646771412954e-15","-1.1483869410966463e-15"
0.5995778356368484,"1.4467593789646571e-15","3.3306690738754696e-16","-2.609024107869118e-15","-9.679756995950584e-16"
0.604036656158773,"1.1518563880486e-15","1.2545520178264269e-14","-1.2656542480726785e-14","-1.1466522176206695e-15"
0.6084954766806976,"1.2750217548429532e-15","1.4432899320127035e-15","-5.828670879282072e-15","-1.0894063429134349e-15"
0.6129542972026222,"1.0998146837692957e-15","6.328271240363392e-15","-7.549516567451064e-15","-1.087671619437458e-15"
0.6174131177245468,"8.101158632811689e-16","6.772360450213455e-15","-8.715250743307479e-15","-1.3183898417423734e-15"
0.6218719382464714,"1.2542050731312315e-15","8.326672684688674e-15","-5.717648576819556e-15","-1.1293049828609014e-15"
0.626330758768396,"1.7416623698807143e-15","6.661338147750939e-15","-1.1934897514720433e-14","-1.2958384365546749e-15"
0.6307895792903205,"4.996003610813204e-16","2.609024107869118e-15","-3.608224830031759e-15","-1.1353765150268202e-15"
0.6352483998122451,"1.7572748811645056e-15","7.827072323607354e-15","-3.608224830031759e-15","-1.2281842209915794e-15"
0.6397072203341697,"1.2455314557513475e-15","-1.326716514427062e-14","-2.19824158875781e-14","-9.532305500492555e-16"
0.6441660408560943,"9.679756995950584e-16","1.6653345369377348e-16","-7.771561172376096e-15","-1.119764003743029e-15"
0.6486248613780189,"1.2524703496552547e-15","3.952393967665557e-14","2.6367796834847468e-14","-1.1214987272190058e-15"
0.6530836818999435,"1.5838025335668249e-15","-1.6653345369377348e-14","1.1435297153639112e-14","-1.1223660889569942e-15"
0.6575425024218681,"6.591949208711867e-16","2.3925306180672123e-14","-2.2537527399890678e-14","-1.1149935141840928e-15"
0.6620013229437927,"9.8879238130678e-16","1.2712053631958042e-14","-1.0269562977782698e-14","-1.2260158166466084e-15"
0.6664601434657172,"9.766493169749424e-16","1.049160758270773e-14","-1.6708856520608606e-14","-1.2238474123016374e-15"
0.6709189639876418,"9.766493169749424e-16","3.291811268013589e-14","-1.199040866595169e-14","-1.113258790708116e-15"
0.6753777845095664,"6.505213034913027e-16","4.241051954068098e-14","2.481348460037225e-14","-1.0620844481668001e-15"
0.679836605031491,"1.106753577673203e-15","-4.9960036108132044e-15","-4.440892098500626e-15","-1.1158608759220812e-15"
0.6842954255534156,"1.429412144204889e-15","1.5487611193520934e-14","-1.3988810110276972e-14","-8.8557633448616e-16"
0.6887542460753402,"1.141448047192739e-15","-1.970645868709653e-14","-6.328271240363392e-15","-9.43689570931383e-16"
0.6932130665972648,"6.869504964868156e-16","-2.1038726316646716e-14","-7.494005416219807e-15","-9.45857975276354e-16"
0.6976718871191894,"6.349087922075114e-16","-2.6645352591003757e-15","-6.328271240363392e-15","-1.0601328842563262e-15"
0.702130707641114,"1.6150275561344074e-15","3.8968828164342995e-14","4.996003610813204e-16","-9.426053687588976e-16"
0.7065895281630385,"9.749145934989656e-16","-2.4924506902834764e-14","1.992850329202156e-14","-1.2774069996224213e-15"
0.7110483486849631,"6.904199434387692e-16","2.881028748902281e-14","2.2537527399890678e-14","-1.051025586007448e-15"
